0.000250,512,0,11,3
1.000540,1536,0,11,3
2.000620,1536,0,11,3
3.000702,1536,0,11,3
4.000790,1536,0,11,3
5.000869,1536,0,11,3
6.000993,1536,0,11,3
7.001072,1536,0,11,3
8.001148,1536,0,11,3
9.001245,1536,0,11,3
